symbol,entry_time,exit_time,direction,entry_price,exit_price,quantity,pnl,exit_reason
ICICIBANK-EQ,2025-10-23 14:15:00+05:30,2025-10-23 14:45:00+05:30,SHORT,1363.8,1366.5,326,-880.2000000000148,Stop Loss
HINDUNILVR-EQ,2025-09-25 15:00:00+05:30,2025-09-25 15:10:00+05:30,SHORT,2533.7,2539.3,155,-868.0000000000564,Stop Loss
HINDUNILVR-EQ,2025-10-16 14:00:00+05:30,2025-10-16 14:35:00+05:30,LONG,2551.4,2560.4,192,1728.0,Take Profit
HINDUNILVR-EQ,2025-10-16 15:00:00+05:30,2025-10-16 15:10:00+05:30,LONG,2562.0,2561.8,154,-30.799999999971988,End of Day
HINDUNILVR-EQ,2025-10-28 12:25:00+05:30,2025-10-28 12:40:00+05:30,SHORT,2488.0,2493.7,154,-877.799999999972,Stop Loss
HINDUNILVR-EQ,2025-10-28 14:00:00+05:30,2025-10-28 14:10:00+05:30,SHORT,2490.0,2491.8,485,-873.0000000000882,Stop Loss
HINDUNILVR-EQ,2025-10-28 14:25:00+05:30,2025-10-28 14:30:00+05:30,SHORT,2490.5,2491.5,864,-864.0,Stop Loss
HINDUNILVR-EQ,2025-11-06 15:00:00+05:30,2025-11-06 15:10:00+05:30,SHORT,2433.4,2440.3,124,-855.6000000000113,Stop Loss
HINDUNILVR-EQ,2025-12-04 14:55:00+05:30,2025-12-04 15:00:00+05:30,LONG,2474.0,2471.4,325,-844.9999999999704,Stop Loss
HINDUNILVR-EQ,2025-12-08 14:15:00+05:30,2025-12-08 14:20:00+05:30,SHORT,2306.5,2306.6,8386,-838.5999999992373,Stop Loss
HINDUNILVR-EQ,2025-12-08 14:30:00+05:30,2025-12-08 14:35:00+05:30,SHORT,2308.9,2306.9,830,1660.0,Take Profit
SBIN-EQ,2025-09-16 15:05:00+05:30,2025-09-16 15:10:00+05:30,LONG,831.1,830.0,769,-845.9000000000175,Stop Loss
SBIN-EQ,2025-09-17 14:05:00+05:30,2025-09-17 14:10:00+05:30,LONG,850.15,850.0,5589,-838.3499999998729,Stop Loss
SBIN-EQ,2025-09-17 14:30:00+05:30,2025-09-17 14:40:00+05:30,LONG,853.55,857.1499999999999,461,1659.599999999958,Take Profit
SBIN-EQ,2025-09-23 14:00:00+05:30,2025-09-23 14:05:00+05:30,LONG,871.65,872.9499999999999,1302,1692.5999999999408,Take Profit
SBIN-EQ,2025-09-23 14:10:00+05:30,2025-09-23 14:15:00+05:30,LONG,870.75,870.45,2878,-863.3999999998691,Stop Loss
SBIN-EQ,2025-09-23 14:20:00+05:30,2025-09-23 15:00:00+05:30,LONG,872.7,870.55,397,-853.5500000000361,Stop Loss
SBIN-EQ,2025-09-29 15:00:00+05:30,2025-09-29 15:10:00+05:30,LONG,869.65,870.9,120,150.0,End of Day
SBIN-EQ,2025-10-20 11:35:00+05:30,2025-10-20 11:40:00+05:30,LONG,906.9,906.45,1884,-847.7999999998715,Stop Loss
SBIN-EQ,2025-10-20 11:45:00+05:30,2025-10-20 12:00:00+05:30,LONG,906.65,908.5499999999998,883,1677.6999999998795,Take Profit
SBIN-EQ,2025-10-20 12:20:00+05:30,2025-10-20 12:25:00+05:30,LONG,908.8,910.8,856,1712.0,Take Profit
SBIN-EQ,2025-10-20 12:30:00+05:30,2025-10-20 12:40:00+05:30,LONG,911.6,910.5,793,-872.300000000018,Stop Loss
SBIN-EQ,2025-10-20 12:45:00+05:30,2025-10-20 12:50:00+05:30,LONG,910.45,909.8,1330,-864.500000000121,Stop Loss
SBIN-EQ,2025-10-20 15:05:00+05:30,2025-10-20 15:10:00+05:30,LONG,908.4,908.0,259,-103.59999999999411,End of Day
SBIN-EQ,2025-11-04 14:00:00+05:30,2025-11-04 14:05:00+05:30,LONG,954.4,953.6,1068,-854.3999999999514,Stop Loss
SBIN-EQ,2025-11-04 14:10:00+05:30,2025-11-04 15:10:00+05:30,LONG,954.15,958.5,260,1131.000000000006,End of Day
SBIN-EQ,2025-12-03 11:30:00+05:30,2025-12-03 11:35:00+05:30,SHORT,948.95,949.5,1559,-857.4499999999291,Stop Loss
SBIN-EQ,2025-12-08 12:25:00+05:30,2025-12-08 12:30:00+05:30,SHORT,956.6,958.05,585,-848.2499999999601,Stop Loss
SBIN-EQ,2025-12-08 14:00:00+05:30,2025-12-08 14:15:00+05:30,SHORT,953.85,955.0,730,-839.4999999999834,Stop Loss
SBIN-EQ,2025-12-08 14:20:00+05:30,2025-12-08 14:25:00+05:30,SHORT,954.3,955.05,1109,-831.75,Stop Loss
SBIN-EQ,2025-12-08 14:45:00+05:30,2025-12-08 14:50:00+05:30,SHORT,954.1,955.2,749,-823.900000000017,Stop Loss
BHARTIARTL-EQ,2025-09-11 14:20:00+05:30,2025-09-11 15:10:00+05:30,LONG,1908.9,1915.5000000000005,247,1630.2000000000899,Take Profit
BHARTIARTL-EQ,2025-09-19 15:00:00+05:30,2025-09-19 15:05:00+05:30,LONG,1965.3,1963.1,378,-831.6000000000172,Stop Loss
BHARTIARTL-EQ,2025-09-30 14:45:00+05:30,2025-09-30 15:10:00+05:30,SHORT,1882.6,1878.0,205,942.9999999999814,End of Day
BHARTIARTL-EQ,2025-10-15 14:05:00+05:30,2025-10-15 15:00:00+05:30,LONG,1973.2,1968.3,170,-833.0000000000155,Stop Loss
BHARTIARTL-EQ,2025-10-17 11:20:00+05:30,2025-10-17 11:25:00+05:30,LONG,2023.6,2021.8,458,-824.3999999999792,Stop Loss
BHARTIARTL-EQ,2025-10-17 11:40:00+05:30,2025-10-17 11:50:00+05:30,LONG,2028.6,2025.4,255,-815.9999999999536,Stop Loss
BHARTIARTL-EQ,2025-10-17 11:55:00+05:30,2025-10-17 12:15:00+05:30,LONG,2025.4,2020.0,149,-804.6000000000136,Stop Loss
BHARTIARTL-EQ,2025-10-17 12:20:00+05:30,2025-10-17 12:45:00+05:30,LONG,2028.6,2023.8,166,-796.7999999999925,Stop Loss
BHARTIARTL-EQ,2025-10-17 14:00:00+05:30,2025-10-17 14:05:00+05:30,LONG,2029.0,2027.4,495,-791.999999999955,Stop Loss
BHARTIARTL-EQ,2025-10-17 14:10:00+05:30,2025-10-17 14:15:00+05:30,LONG,2027.9,2027.4,1568,-784.0,Stop Loss
BHARTIARTL-EQ,2025-10-20 12:25:00+05:30,2025-10-20 12:30:00+05:30,LONG,2047.2,2046.4,970,-775.9999999999559,Stop Loss
BHARTIARTL-EQ,2025-10-20 12:35:00+05:30,2025-10-20 12:55:00+05:30,LONG,2052.3,2056.9000000000005,334,1536.4000000001215,Take Profit
BHARTIARTL-EQ,2025-10-20 15:05:00+05:30,2025-10-20 15:10:00+05:30,LONG,2053.6,2052.0,224,-358.3999999999796,End of Day
BHARTIARTL-EQ,2025-10-27 11:25:00+05:30,2025-10-27 11:30:00+05:30,LONG,2089.4,2085.2,185,-777.0000000000505,Stop Loss
BHARTIARTL-EQ,2025-11-18 11:40:00+05:30,2025-11-18 12:45:00+05:30,LONG,2148.7,2153.499999999999,322,1545.5999999997657,Take Profit
BHARTIARTL-EQ,2025-12-01 12:45:00+05:30,2025-12-01 12:50:00+05:30,SHORT,2084.5,2088.8,183,-786.9000000000333,Stop Loss
BHARTIARTL-EQ,2025-12-10 15:00:00+05:30,2025-12-10 15:10:00+05:30,SHORT,2067.5,2067.0,278,139.0,End of Day
ITC-EQ,2025-10-17 12:35:00+05:30,2025-10-17 12:40:00+05:30,LONG,413.4,413.2,3909,-781.7999999999556,Stop Loss
ITC-EQ,2025-10-17 14:25:00+05:30,2025-10-17 14:30:00+05:30,LONG,413.2,413.0,3870,-773.999999999956,Stop Loss
KOTAKBANK-EQ,2025-09-16 12:10:00+05:30,2025-09-16 12:45:00+05:30,LONG,2022.8,2026.8,383,1532.0,Take Profit
KOTAKBANK-EQ,2025-09-16 12:50:00+05:30,2025-09-16 12:55:00+05:30,LONG,2026.0,2025.0,781,-781.0,Stop Loss
KOTAKBANK-EQ,2025-09-23 14:00:00+05:30,2025-09-23 14:15:00+05:30,LONG,2043.7,2041.4,336,-772.7999999999847,Stop Loss
