symbol,entry_time,exit_time,direction,entry_price,exit_price,quantity,pnl,exit_reason
HDFCBANK-EQ,2024-11-19 13:55:00+05:30,2024-11-19 14:00:00+05:30,LONG,872.85,872.83,51034,-1020.6799999990717,Stop Loss
HDFCBANK-EQ,2024-11-19 14:15:00+05:30,2024-11-19 14:35:00+05:30,LONG,872.7,871.05,612,-1009.8000000000557,Stop Loss
HDFCBANK-EQ,2024-11-19 15:00:00+05:30,2024-11-19 15:10:00+05:30,LONG,871.68,870.98,270,-188.99999999998158,End of Day
HDFCBANK-EQ,2024-11-27 13:55:00+05:30,2024-11-27 15:00:00+05:30,LONG,901.13,907.4899999999999,313,1990.6799999999687,Take Profit
HDFCBANK-EQ,2024-11-27 15:05:00+05:30,2024-11-27 15:10:00+05:30,LONG,904.58,904.7400000000001,12729,2036.640000001042,Take Profit
INFY-EQ,2024-11-22 15:00:00+05:30,2024-11-22 15:05:00+05:30,LONG,1901.35,1906.9499999999998,370,2071.9999999999663,Take Profit
INFY-EQ,2024-11-28 12:30:00+05:30,2024-11-28 14:10:00+05:30,SHORT,1868.05,1858.1499999999999,214,2118.6000000000195,Take Profit
INFY-EQ,2024-11-28 14:15:00+05:30,2024-11-28 14:25:00+05:30,SHORT,1856.55,1858.9,459,-1078.6500000000626,Stop Loss
INFY-EQ,2024-11-28 14:30:00+05:30,2024-11-28 15:10:00+05:30,SHORT,1859.0,1855.55,396,1366.200000000018,End of Day
ICICIBANK-EQ,2024-11-12 13:40:00+05:30,2024-11-12 13:45:00+05:30,SHORT,1269.25,1270.0,1444,-1083.0,Stop Loss
ICICIBANK-EQ,2024-11-12 14:20:00+05:30,2024-11-12 14:25:00+05:30,SHORT,1269.55,1264.55,429,2145.0,Take Profit
ICICIBANK-EQ,2024-11-12 15:05:00+05:30,2024-11-12 15:10:00+05:30,SHORT,1269.05,1269.65,204,-122.40000000002783,End of Day
ICICIBANK-EQ,2024-11-13 14:20:00+05:30,2024-11-13 14:40:00+05:30,SHORT,1260.5,1253.8000000000002,326,2184.1999999999407,Take Profit
ICICIBANK-EQ,2024-11-13 14:50:00+05:30,2024-11-13 14:55:00+05:30,SHORT,1255.05,1252.3499999999997,825,2227.500000000225,Take Profit
ICICIBANK-EQ,2024-11-13 15:00:00+05:30,2024-11-13 15:10:00+05:30,SHORT,1252.3,1252.45,421,-63.15000000003829,End of Day
ICICIBANK-EQ,2024-11-29 14:20:00+05:30,2024-11-29 15:00:00+05:30,LONG,1302.0,1299.9,541,-1136.0999999999508,Stop Loss
HINDUNILVR-EQ,2024-11-11 13:45:00+05:30,2024-11-11 15:10:00+05:30,SHORT,2491.2,2492.05,127,-107.9500000000462,End of Day
HINDUNILVR-EQ,2024-11-12 13:30:00+05:30,2024-11-12 13:35:00+05:30,SHORT,2464.0,2462.0,1123,2246.0,Take Profit
HINDUNILVR-EQ,2024-11-12 14:05:00+05:30,2024-11-12 14:20:00+05:30,SHORT,2459.95,2461.05,1042,-1146.200000000379,Stop Loss
HINDUNILVR-EQ,2024-11-12 14:40:00+05:30,2024-11-12 14:45:00+05:30,SHORT,2463.35,2463.85,2269,-1134.5,Stop Loss
HINDUNILVR-EQ,2024-11-12 15:00:00+05:30,2024-11-12 15:10:00+05:30,SHORT,2460.55,2461.0,220,-98.99999999995998,End of Day
HINDUNILVR-EQ,2024-11-13 13:35:00+05:30,2024-11-13 13:45:00+05:30,SHORT,2457.85,2460.0,522,-1122.3000000000475,Stop Loss
HINDUNILVR-EQ,2024-11-14 12:45:00+05:30,2024-11-14 13:05:00+05:30,SHORT,2400.0,2386.8,168,2217.5999999999694,Take Profit
HINDUNILVR-EQ,2024-11-14 13:10:00+05:30,2024-11-14 13:15:00+05:30,SHORT,2389.55,2392.75,354,-1132.7999999999356,Stop Loss
HINDUNILVR-EQ,2024-11-14 13:20:00+05:30,2024-11-14 13:25:00+05:30,SHORT,2394.6,2400.0,207,-1117.8000000000188,Stop Loss
HINDUNILVR-EQ,2024-11-14 13:30:00+05:30,2024-11-14 13:40:00+05:30,SHORT,2398.75,2396.6499999999996,1058,2221.800000000385,Take Profit
HINDUNILVR-EQ,2024-11-14 13:45:00+05:30,2024-11-14 13:50:00+05:30,SHORT,2396.0,2398.9,390,-1131.0000000000355,Stop Loss
HINDUNILVR-EQ,2024-11-14 13:55:00+05:30,2024-11-14 14:10:00+05:30,SHORT,2398.05,2401.75,303,-1121.0999999999449,Stop Loss
HINDUNILVR-EQ,2024-11-14 14:25:00+05:30,2024-11-14 14:50:00+05:30,SHORT,2400.95,2392.8499999999995,274,2219.4000000000997,Take Profit
HINDUNILVR-EQ,2024-11-14 15:05:00+05:30,2024-11-14 15:10:00+05:30,SHORT,2394.35,2393.0499999999997,1743,2265.900000000317,Take Profit
HINDUNILVR-EQ,2024-11-19 15:00:00+05:30,2024-11-19 15:10:00+05:30,SHORT,2412.15,2409.2,150,442.5000000000409,End of Day
HINDUNILVR-EQ,2024-11-21 12:50:00+05:30,2024-11-21 15:10:00+05:30,SHORT,2383.8,2384.65,155,-131.7499999999859,End of Day
BHARTIARTL-EQ,2024-11-11 15:00:00+05:30,2024-11-11 15:10:00+05:30,SHORT,1561.4,1559.9,254,381.0,End of Day
BHARTIARTL-EQ,2024-11-12 14:30:00+05:30,2024-11-12 14:35:00+05:30,SHORT,1562.5,1565.9,341,-1159.400000000031,Stop Loss
BHARTIARTL-EQ,2024-11-12 15:00:00+05:30,2024-11-12 15:05:00+05:30,SHORT,1559.9,1557.5000000000005,959,2301.599999999651,Take Profit
BHARTIARTL-EQ,2024-11-13 12:25:00+05:30,2024-11-13 15:10:00+05:30,SHORT,1555.05,1547.2499999999998,301,2347.8000000000548,Take Profit
BHARTIARTL-EQ,2024-11-14 13:20:00+05:30,2024-11-14 13:35:00+05:30,SHORT,1538.1,1541.2,386,-1196.6000000000527,Stop Loss
BHARTIARTL-EQ,2024-11-18 15:00:00+05:30,2024-11-18 15:05:00+05:30,SHORT,1532.95,1535.3,504,-1184.3999999999542,Stop Loss
BHARTIARTL-EQ,2024-11-22 13:20:00+05:30,2024-11-22 13:25:00+05:30,LONG,1557.5,1557.3,5868,-1173.6000000002668,Stop Loss
BHARTIARTL-EQ,2024-11-22 14:00:00+05:30,2024-11-22 14:05:00+05:30,LONG,1563.95,1562.25,683,-1161.100000000031,Stop Loss
BHARTIARTL-EQ,2024-11-22 14:30:00+05:30,2024-11-22 15:10:00+05:30,LONG,1566.15,1570.0,187,719.949999999983,End of Day
BHARTIARTL-EQ,2024-11-27 12:25:00+05:30,2024-11-27 12:30:00+05:30,LONG,1575.45,1577.95,926,2315.0,Take Profit
BHARTIARTL-EQ,2024-11-27 12:35:00+05:30,2024-11-27 12:55:00+05:30,LONG,1578.9,1575.4,337,-1179.5,Stop Loss
BHARTIARTL-EQ,2024-11-27 13:15:00+05:30,2024-11-27 13:20:00+05:30,LONG,1579.45,1577.25,531,-1168.2000000000241,Stop Loss
BHARTIARTL-EQ,2024-11-27 13:25:00+05:30,2024-11-27 13:45:00+05:30,LONG,1576.05,1580.6499999999999,503,2313.7999999999543,Take Profit
BHARTIARTL-EQ,2024-11-27 13:50:00+05:30,2024-11-27 13:55:00+05:30,LONG,1580.6,1580.35,4721,-1180.25,Stop Loss
BHARTIARTL-EQ,2024-11-27 14:15:00+05:30,2024-11-27 15:10:00+05:30,LONG,1577.7,1577.3,226,-90.40000000002055,End of Day
BHARTIARTL-EQ,2024-11-29 12:10:00+05:30,2024-11-29 12:20:00+05:30,LONG,1624.75,1623.85,1297,-1167.300000000118,Stop Loss
BHARTIARTL-EQ,2024-11-29 12:35:00+05:30,2024-11-29 12:45:00+05:30,LONG,1634.85,1633.3,745,-1154.7499999999661,Stop Loss
BHARTIARTL-EQ,2024-11-29 12:50:00+05:30,2024-11-29 12:55:00+05:30,LONG,1635.55,1640.2499999999998,486,2284.1999999999116,Take Profit
BHARTIARTL-EQ,2024-11-29 13:25:00+05:30,2024-11-29 13:30:00+05:30,LONG,1643.15,1645.9500000000003,833,2332.4000000001515,Take Profit
BHARTIARTL-EQ,2024-11-29 13:35:00+05:30,2024-11-29 13:40:00+05:30,LONG,1645.0,1643.8,992,-1190.400000000045,Stop Loss
BHARTIARTL-EQ,2024-11-29 13:45:00+05:30,2024-11-29 13:50:00+05:30,LONG,1647.7,1645.25,481,-1178.4500000000219,Stop Loss
BHARTIARTL-EQ,2024-11-29 13:55:00+05:30,2024-11-29 14:05:00+05:30,LONG,1643.75,1645.85,1111,2333.099999999899,Take Profit
BHARTIARTL-EQ,2024-11-29 14:10:00+05:30,2024-11-29 14:15:00+05:30,LONG,1638.35,1638.0,3400,-1189.9999999996908,Stop Loss
BHARTIARTL-EQ,2024-11-29 14:20:00+05:30,2024-11-29 14:30:00+05:30,LONG,1631.65,1631.0,1812,-1177.8000000001648,Stop Loss
KOTAKBANK-EQ,2024-11-12 12:45:00+05:30,2024-11-12 15:10:00+05:30,SHORT,1727.0,1718.55,128,1081.6000000000058,End of Day
KOTAKBANK-EQ,2024-11-13 13:05:00+05:30,2024-11-13 13:35:00+05:30,SHORT,1705.85,1708.9,386,-1177.3000000000702,Stop Loss
KOTAKBANK-EQ,2024-11-13 14:10:00+05:30,2024-11-13 14:30:00+05:30,SHORT,1703.6,1695.6,291,2328.0,Take Profit
KOTAKBANK-EQ,2024-11-13 14:40:00+05:30,2024-11-13 15:10:00+05:30,SHORT,1687.15,1688.0,173,-147.04999999998427,End of Day
KOTAKBANK-EQ,2024-11-22 14:25:00+05:30,2024-11-22 14:30:00+05:30,LONG,1767.5,1766.15,879,-1186.64999999992,Stop Loss
KOTAKBANK-EQ,2024-11-22 14:40:00+05:30,2024-11-22 14:45:00+05:30,LONG,1766.6,1765.9,1679,-1175.2999999996946,Stop Loss
