symbol,entry_time,exit_time,direction,entry_price,exit_price,quantity,pnl,exit_reason
HDFCBANK-EQ,2024-11-19 14:15:00+05:30,2024-11-19 14:35:00+05:30,LONG,872.7,871.05,600,-990.0000000000546,Stop Loss
HDFCBANK-EQ,2024-11-19 15:05:00+05:30,2024-11-19 15:10:00+05:30,LONG,872.58,871.58,980,-980.0,Stop Loss
HDFCBANK-EQ,2024-11-27 14:35:00+05:30,2024-11-27 14:40:00+05:30,LONG,903.75,904.95,1618,1941.6000000000736,Take Profit
HDFCBANK-EQ,2024-11-27 15:00:00+05:30,2024-11-27 15:05:00+05:30,LONG,905.55,904.78,1286,-990.2199999999766,Stop Loss
INFY-EQ,2024-11-22 15:00:00+05:30,2024-11-22 15:05:00+05:30,LONG,1901.35,1906.9499999999998,350,1959.9999999999682,Take Profit
INFY-EQ,2024-11-28 12:30:00+05:30,2024-11-28 14:10:00+05:30,SHORT,1868.05,1858.1499999999999,202,1999.8000000000184,Take Profit
INFY-EQ,2024-11-28 14:15:00+05:30,2024-11-28 14:25:00+05:30,SHORT,1856.55,1858.9,434,-1019.9000000000592,Stop Loss
INFY-EQ,2024-11-28 14:30:00+05:30,2024-11-28 15:10:00+05:30,SHORT,1859.0,1855.55,374,1290.300000000017,End of Day
ICICIBANK-EQ,2024-11-12 13:40:00+05:30,2024-11-12 13:45:00+05:30,SHORT,1269.25,1270.0,1363,-1022.25,Stop Loss
ICICIBANK-EQ,2024-11-12 14:20:00+05:30,2024-11-12 14:25:00+05:30,SHORT,1269.55,1264.55,405,2025.0,Take Profit
ICICIBANK-EQ,2024-11-12 15:05:00+05:30,2024-11-12 15:10:00+05:30,SHORT,1269.05,1269.65,193,-115.80000000002633,End of Day
ICICIBANK-EQ,2024-11-13 14:20:00+05:30,2024-11-13 14:40:00+05:30,SHORT,1260.5,1253.8000000000002,307,2056.899999999944,Take Profit
ICICIBANK-EQ,2024-11-13 14:50:00+05:30,2024-11-13 14:55:00+05:30,SHORT,1255.05,1252.3499999999997,779,2103.3000000002125,Take Profit
ICICIBANK-EQ,2024-11-13 15:00:00+05:30,2024-11-13 15:10:00+05:30,SHORT,1252.3,1252.45,397,-59.55000000003611,End of Day
ICICIBANK-EQ,2024-11-29 14:30:00+05:30,2024-11-29 14:35:00+05:30,LONG,1302.7,1301.1,670,-1072.0000000000914,Stop Loss
HINDUNILVR-EQ,2024-11-11 13:45:00+05:30,2024-11-11 15:10:00+05:30,SHORT,2491.2,2492.05,120,-102.00000000004366,End of Day
HINDUNILVR-EQ,2024-11-12 13:30:00+05:30,2024-11-12 13:35:00+05:30,SHORT,2464.0,2462.0,1061,2122.0,Take Profit
HINDUNILVR-EQ,2024-11-12 14:05:00+05:30,2024-11-12 14:20:00+05:30,SHORT,2459.95,2461.05,983,-1081.3000000003576,Stop Loss
HINDUNILVR-EQ,2024-11-12 14:40:00+05:30,2024-11-12 14:45:00+05:30,SHORT,2463.35,2463.85,2142,-1071.0,Stop Loss
HINDUNILVR-EQ,2024-11-12 15:00:00+05:30,2024-11-12 15:10:00+05:30,SHORT,2460.55,2461.0,207,-93.14999999996235,End of Day
HINDUNILVR-EQ,2024-11-13 13:35:00+05:30,2024-11-13 13:45:00+05:30,SHORT,2457.85,2460.0,492,-1057.8000000000447,Stop Loss
HINDUNILVR-EQ,2024-11-14 12:45:00+05:30,2024-11-14 13:05:00+05:30,SHORT,2400.0,2386.8,158,2085.5999999999713,Take Profit
HINDUNILVR-EQ,2024-11-14 13:10:00+05:30,2024-11-14 13:15:00+05:30,SHORT,2389.55,2392.75,334,-1068.7999999999392,Stop Loss
HINDUNILVR-EQ,2024-11-14 13:20:00+05:30,2024-11-14 13:25:00+05:30,SHORT,2394.6,2400.0,196,-1058.4000000000178,Stop Loss
HINDUNILVR-EQ,2024-11-14 13:30:00+05:30,2024-11-14 13:40:00+05:30,SHORT,2398.75,2396.6499999999996,998,2095.800000000363,Take Profit
HINDUNILVR-EQ,2024-11-14 13:45:00+05:30,2024-11-14 13:50:00+05:30,SHORT,2396.0,2398.9,368,-1067.2000000000335,Stop Loss
HINDUNILVR-EQ,2024-11-14 13:55:00+05:30,2024-11-14 14:10:00+05:30,SHORT,2398.05,2401.75,286,-1058.199999999948,Stop Loss
HINDUNILVR-EQ,2024-11-14 14:25:00+05:30,2024-11-14 14:50:00+05:30,SHORT,2400.95,2392.8499999999995,258,2089.800000000094,Take Profit
HINDUNILVR-EQ,2024-11-14 15:05:00+05:30,2024-11-14 15:10:00+05:30,SHORT,2394.35,2393.0499999999997,1645,2138.500000000299,Take Profit
HINDUNILVR-EQ,2024-11-19 15:00:00+05:30,2024-11-19 15:10:00+05:30,SHORT,2412.15,2409.2,141,415.9500000000385,End of Day
HINDUNILVR-EQ,2024-11-21 12:50:00+05:30,2024-11-21 15:10:00+05:30,SHORT,2383.8,2384.65,146,-124.09999999998672,End of Day
BHARTIARTL-EQ,2024-11-11 15:00:00+05:30,2024-11-11 15:10:00+05:30,SHORT,1561.4,1559.9,240,360.0,End of Day
BHARTIARTL-EQ,2024-11-12 14:30:00+05:30,2024-11-12 14:35:00+05:30,SHORT,1562.5,1565.9,322,-1094.8000000000293,Stop Loss
BHARTIARTL-EQ,2024-11-12 15:00:00+05:30,2024-11-12 15:05:00+05:30,SHORT,1559.9,1557.5000000000005,905,2171.9999999996708,Take Profit
BHARTIARTL-EQ,2024-11-13 12:25:00+05:30,2024-11-13 15:10:00+05:30,SHORT,1555.05,1547.2499999999998,284,2215.2000000000517,Take Profit
BHARTIARTL-EQ,2024-11-14 13:20:00+05:30,2024-11-14 13:35:00+05:30,SHORT,1538.1,1541.2,364,-1128.4000000000497,Stop Loss
BHARTIARTL-EQ,2024-11-18 15:00:00+05:30,2024-11-18 15:05:00+05:30,SHORT,1532.95,1535.3,476,-1118.5999999999567,Stop Loss
BHARTIARTL-EQ,2024-11-22 13:20:00+05:30,2024-11-22 13:25:00+05:30,LONG,1557.5,1557.3,5538,-1107.6000000002518,Stop Loss
BHARTIARTL-EQ,2024-11-22 14:00:00+05:30,2024-11-22 14:05:00+05:30,LONG,1563.95,1562.25,645,-1096.5000000000293,Stop Loss
BHARTIARTL-EQ,2024-11-22 14:30:00+05:30,2024-11-22 15:10:00+05:30,LONG,1566.15,1570.0,176,677.599999999984,End of Day
BHARTIARTL-EQ,2024-11-27 12:30:00+05:30,2024-11-27 13:25:00+05:30,LONG,1578.7,1574.75,276,-1090.2000000000126,Stop Loss
BHARTIARTL-EQ,2024-11-27 13:45:00+05:30,2024-11-27 13:55:00+05:30,LONG,1581.3,1577.25,267,-1081.3499999999879,Stop Loss
BHARTIARTL-EQ,2024-11-27 14:15:00+05:30,2024-11-27 15:10:00+05:30,LONG,1577.7,1577.3,207,-82.80000000001883,End of Day
BHARTIARTL-EQ,2024-11-29 12:10:00+05:30,2024-11-29 12:20:00+05:30,LONG,1624.75,1623.85,1188,-1069.200000000108,Stop Loss
BHARTIARTL-EQ,2024-11-29 12:35:00+05:30,2024-11-29 12:45:00+05:30,LONG,1634.85,1633.3,683,-1058.649999999969,Stop Loss
BHARTIARTL-EQ,2024-11-29 12:50:00+05:30,2024-11-29 12:55:00+05:30,LONG,1635.55,1640.2499999999998,446,2096.199999999919,Take Profit
BHARTIARTL-EQ,2024-11-29 13:25:00+05:30,2024-11-29 13:30:00+05:30,LONG,1643.15,1645.9500000000003,764,2139.200000000139,Take Profit
BHARTIARTL-EQ,2024-11-29 13:35:00+05:30,2024-11-29 13:40:00+05:30,LONG,1645.0,1643.8,909,-1090.8000000000413,Stop Loss
BHARTIARTL-EQ,2024-11-29 13:45:00+05:30,2024-11-29 13:50:00+05:30,LONG,1647.7,1645.25,440,-1078.00000000002,Stop Loss
BHARTIARTL-EQ,2024-11-29 13:55:00+05:30,2024-11-29 14:05:00+05:30,LONG,1643.75,1645.85,1018,2137.7999999999074,Take Profit
BHARTIARTL-EQ,2024-11-29 14:10:00+05:30,2024-11-29 14:15:00+05:30,LONG,1638.35,1638.0,3116,-1090.5999999997166,Stop Loss
BHARTIARTL-EQ,2024-11-29 14:20:00+05:30,2024-11-29 14:30:00+05:30,LONG,1631.65,1631.0,1661,-1079.650000000151,Stop Loss
KOTAKBANK-EQ,2024-11-12 12:45:00+05:30,2024-11-12 15:10:00+05:30,SHORT,1727.0,1718.55,118,997.1000000000054,End of Day
KOTAKBANK-EQ,2024-11-13 13:05:00+05:30,2024-11-13 13:35:00+05:30,SHORT,1705.85,1708.9,353,-1076.6500000000642,Stop Loss
KOTAKBANK-EQ,2024-11-13 14:10:00+05:30,2024-11-13 14:30:00+05:30,SHORT,1703.6,1695.6,267,2136.0,Take Profit
KOTAKBANK-EQ,2024-11-13 14:40:00+05:30,2024-11-13 15:10:00+05:30,SHORT,1687.15,1688.0,159,-135.14999999998554,End of Day
KOTAKBANK-EQ,2024-11-22 14:25:00+05:30,2024-11-22 14:30:00+05:30,LONG,1767.5,1766.15,806,-1088.0999999999267,Stop Loss
KOTAKBANK-EQ,2024-11-22 14:40:00+05:30,2024-11-22 14:45:00+05:30,LONG,1766.6,1765.9,1539,-1077.29999999972,Stop Loss
