symbol,entry_time,exit_time,entry_price,exit_price,quantity,pattern,pnl,pnl_pct,exit_reason
TATASTEEL-EQ,2025-12-12 14:30:00+05:30,2025-12-12 14:30:00+05:30,171.68,171.68,100,Rising Wedge,-34.33600000000297,-0.19980019980021707,stop_loss
JSWSTEEL-EQ,2025-12-12 14:30:00+05:30,2025-12-12 14:30:00+05:30,1122.0,1122.0,12,Rising Wedge,-26.927999999999884,-0.19980019980019892,stop_loss
ITC-EQ,2025-12-12 14:00:00+05:30,2025-12-12 14:45:00+05:30,400.55,400.15,100,Falling Wedge,-120.06999999999971,-0.29946336275134106,stop_loss
LT-EQ,2025-12-12 14:45:00+05:30,2025-12-12 14:45:00+05:30,4076.7,4076.7,12,Rising Wedge,-97.8408000000054,-0.19980019980021085,stop_loss
NTPC-EQ,2025-12-12 14:45:00+05:30,2025-12-12 14:45:00+05:30,325.05,325.05,100,Symmetrical Triangle,-65.01000000000204,-0.19980019980020605,target
POWERGRID-EQ,2025-12-12 14:45:00+05:30,2025-12-12 14:45:00+05:30,263.5,263.5,100,Falling Wedge,-52.69999999999709,-0.1998001998001888,target
TATASTEEL-EQ,2025-12-12 14:45:00+05:30,2025-12-12 14:45:00+05:30,171.86,171.86,100,Rising Wedge,-34.37200000000303,-0.19980019980021738,stop_loss
JSWSTEEL-EQ,2025-12-12 14:45:00+05:30,2025-12-12 14:45:00+05:30,1122.9,1122.9,37,Rising Wedge,-83.09459999999672,-0.1998001998001919,stop_loss
HINDALCO-EQ,2025-12-12 14:45:00+05:30,2025-12-12 14:45:00+05:30,851.95,851.95,65,Rising Wedge,-110.75350000000617,-0.1998001998002109,stop_loss
BPCL-EQ,2025-12-12 14:45:00+05:30,2025-12-12 14:45:00+05:30,362.9,362.9,100,Rising Wedge,-72.58000000000175,-0.1998001998002046,stop_loss
INFY-EQ,2025-12-12 13:00:00+05:30,2025-12-12 15:00:00+05:30,1594.3,1598.4,100,Falling Wedge,90.73000000001048,0.0568521361345864,target
ITC-EQ,2025-12-12 15:00:00+05:30,2025-12-12 15:00:00+05:30,400.55,400.55,100,Falling Wedge,-80.11000000000058,-0.19980019980020122,target
SBIN-EQ,2025-12-12 15:00:00+05:30,2025-12-12 15:00:00+05:30,963.7,963.7,100,Symmetrical Triangle,-192.7399999999907,-0.19980019980019018,target
BHARTIARTL-EQ,2025-12-12 15:00:00+05:30,2025-12-12 15:00:00+05:30,2083.1,2083.1,100,Rising Wedge,-416.61999999999534,-0.1998001998001976,stop_loss
LT-EQ,2025-12-12 15:00:00+05:30,2025-12-12 15:00:00+05:30,4076.9,4076.9,43,Rising Wedge,-350.6133999999729,-0.19980019980018437,stop_loss
AXISBANK-EQ,2025-12-12 15:00:00+05:30,2025-12-12 15:00:00+05:30,1286.9,1286.9,100,Rising Wedge,-257.38000000000466,-0.1998001998002034,stop_loss
TATASTEEL-EQ,2025-12-12 15:00:00+05:30,2025-12-12 15:00:00+05:30,171.85,171.85,100,Rising Wedge,-34.37000000000262,-0.19980019980021502,stop_loss
HINDALCO-EQ,2025-12-12 15:00:00+05:30,2025-12-12 15:00:00+05:30,852.9,852.9,22,Rising Wedge,-37.52760000000126,-0.19980019980020647,stop_loss
TATASTEEL-EQ,2025-12-12 15:15:00+05:30,2025-12-12 15:15:00+05:30,172.0,172.0,100,Rising Wedge,-34.400000000001455,-0.19980019980020824,stop_loss
TCS-EQ,2025-12-13 11:00:00+05:30,2025-12-13 11:00:00+05:30,2898.5,2898.5,1,Rising Wedge,-5.796999999999571,-0.199800199800185,stop_loss
HINDUNILVR-EQ,2025-12-13 11:00:00+05:30,2025-12-13 11:00:00+05:30,2265.6,2265.6,9,Falling Wedge,-40.780800000000454,-0.19980019980020206,target
SBIN-EQ,2025-12-13 11:00:00+05:30,2025-12-13 11:00:00+05:30,867.0,867.0,2,Symmetrical Triangle,-3.467999999999847,-0.199800199800191,stop_loss
KOTAKBANK-EQ,2025-12-13 11:00:00+05:30,2025-12-13 11:00:00+05:30,1959.0,1959.0,1,Descending Triangle,-3.91800000000012,-0.1998001998002059,stop_loss
NTPC-EQ,2025-12-13 11:00:00+05:30,2025-12-13 11:00:00+05:30,330.05,330.05,41,Symmetrical Triangle,-27.0640999999996,-0.1998001998001968,target
POWERGRID-EQ,2025-12-13 11:00:00+05:30,2025-12-13 11:00:00+05:30,268.6,268.6,36,Falling Wedge,-19.339199999998527,-0.19980019980018457,target
COALINDIA-EQ,2025-12-13 11:00:00+05:30,2025-12-13 11:00:00+05:30,388.35,388.35,5,Falling Wedge,-3.8834999999999127,-0.19980019980019534,target
ADANIENT-EQ,2025-12-13 11:00:00+05:30,2025-12-13 11:00:00+05:30,2305.2,2305.2,1,Symmetrical Triangle,-4.610399999999572,-0.1998001998001813,target
UPL-EQ,2025-12-13 11:00:00+05:30,2025-12-13 11:00:00+05:30,753.35,753.35,3,Falling Wedge,-4.520099999999729,-0.19980019980018782,target
ASIANPAINT-EQ,2025-12-12 15:00:00+05:30,2025-12-13 11:15:00+05:30,2765.0,2769.8,71,Falling Wedge,-52.170799999992596,-0.026548496711241588,target
BAJFINANCE-EQ,2025-12-13 11:15:00+05:30,2025-12-13 11:15:00+05:30,1033.9,1033.9,96,Falling Wedge,-198.50880000001052,-0.19980019980021038,target
WIPRO-EQ,2025-12-13 11:15:00+05:30,2025-12-13 11:15:00+05:30,248.7,248.7,23,Rising Wedge,-11.440199999999095,-0.19980019980018401,stop_loss
SUNPHARMA-EQ,2025-12-13 11:15:00+05:30,2025-12-13 11:15:00+05:30,1972.8,1972.8,1,Falling Wedge,-3.945600000000013,-0.19980019980020045,target
ONGC-EQ,2025-12-12 12:15:00+05:30,2025-12-13 11:15:00+05:30,237.7,240.39,100,Falling Wedge,221.1909999999989,0.9296172905764781,target
NTPC-EQ,2025-12-13 11:15:00+05:30,2025-12-13 11:15:00+05:30,330.05,330.05,99,Symmetrical Triangle,-65.34990000000107,-0.19980019980020305,target
TATASTEEL-EQ,2025-12-13 11:00:00+05:30,2025-12-13 11:15:00+05:30,173.6,185.4,100,Rising Wedge,1144.0999999999985,6.58385393408434,target
COALINDIA-EQ,2025-12-13 11:15:00+05:30,2025-12-13 11:15:00+05:30,397.0,397.0,48,Falling Wedge,-38.11200000000099,-0.199800199800205,target
HINDALCO-EQ,2025-12-13 11:15:00+05:30,2025-12-13 11:15:00+05:30,807.8,807.8,14,Rising Wedge,-22.618399999999383,-0.19980019980019437,stop_loss
DRREDDY-EQ,2025-12-13 11:15:00+05:30,2025-12-13 11:15:00+05:30,1250.0,1250.0,22,Rising Wedge,-55.0,-0.1998001998001998,stop_loss
TECHM-EQ,2025-12-13 11:15:00+05:30,2025-12-13 11:15:00+05:30,1639.9,1639.9,10,Double Bottom,-32.798000000000684,-0.19980019980020397,target
EICHERMOT-EQ,2025-12-13 11:15:00+05:30,2025-12-13 11:15:00+05:30,7012.5,7012.5,2,Double Top,-28.049999999999272,-0.19980019980019464,stop_loss
HEROMOTOCO-EQ,2025-12-13 11:15:00+05:30,2025-12-13 11:15:00+05:30,6150.0,6150.0,3,Falling Wedge,-36.900000000001455,-0.1998001998002077,target
ADANIENT-EQ,2025-12-13 11:15:00+05:30,2025-12-13 11:15:00+05:30,2191.0,2191.0,7,Symmetrical Triangle,-30.67399999999907,-0.19980019980019373,stop_loss
UPL-EQ,2025-12-13 11:15:00+05:30,2025-12-13 11:15:00+05:30,761.0,761.0,36,Falling Wedge,-54.79200000000128,-0.19980019980020447,target
BAJAJ-AUTO-EQ,2025-12-13 11:15:00+05:30,2025-12-13 11:15:00+05:30,8780.0,8780.0,3,Descending Triangle,-52.68000000000029,-0.1998001998002009,stop_loss
LTIM-EQ,2025-12-12 13:00:00+05:30,2025-12-13 11:15:00+05:30,6288.0,6379.0,100,Falling Wedge,7833.29999999993,1.2445093074863955,target
HDFCBANK-EQ,2025-12-13 11:30:00+05:30,2025-12-13 11:30:00+05:30,903.8,903.8,73,Symmetrical Triangle,-131.9548000000068,-0.19980019980021013,stop_loss
BHARTIARTL-EQ,2025-12-13 11:30:00+05:30,2025-12-13 11:30:00+05:30,1880.0,1880.0,33,Rising Wedge,-124.08000000000175,-0.1998001998002026,stop_loss
LT-EQ,2025-12-13 11:30:00+05:30,2025-12-13 11:30:00+05:30,3900.0,3900.0,40,Symmetrical Triangle,-312.0,-0.1998001998001998,stop_loss
ASIANPAINT-EQ,2025-12-13 11:30:00+05:30,2025-12-13 11:30:00+05:30,2769.8,2769.8,100,Falling Wedge,-553.9599999999627,-0.19980019980018635,target
HCLTECH-EQ,2025-12-13 11:15:00+05:30,2025-12-13 11:30:00+05:30,1673.0,1622.9,100,Symmetrical Triangle,-5339.5899999999965,-3.1884373844923735,stop_loss
TITAN-EQ,2025-12-13 11:30:00+05:30,2025-12-13 11:30:00+05:30,3880.0,3880.0,100,Rising Wedge,-776.0,-0.1998001998001998,stop_loss
NESTLEIND-EQ,2025-12-13 11:30:00+05:30,2025-12-13 11:30:00+05:30,1225.0,1225.0,100,Rising Wedge,-245.0,-0.1998001998001998,stop_loss
SUNPHARMA-EQ,2025-12-13 11:30:00+05:30,2025-12-13 11:30:00+05:30,1972.8,1972.8,47,Falling Wedge,-185.4432000000088,-0.1998001998002093,target
NTPC-EQ,2025-12-13 11:30:00+05:30,2025-12-13 11:30:00+05:30,330.05,330.05,100,Symmetrical Triangle,-66.00999999999476,-0.19980019980018396,target
M&M-EQ,2025-12-13 11:30:00+05:30,2025-12-13 11:30:00+05:30,3555.0,3555.0,66,Symmetrical Triangle,-469.2600000000093,-0.19980019980020375,stop_loss
ADANIPORTS-EQ,2025-12-13 11:30:00+05:30,2025-12-13 11:30:00+05:30,1506.5,1506.5,100,Rising Wedge,-301.29999999998836,-0.1998001998001921,stop_loss
HINDALCO-EQ,2025-12-13 11:30:00+05:30,2025-12-13 11:30:00+05:30,807.8,807.8,100,Rising Wedge,-161.55999999999767,-0.19980019980019695,stop_loss
INDUSINDBK-EQ,2025-12-12 09:30:00+05:30,2025-12-13 11:30:00+05:30,848.85,865.0,100,Double Bottom,1443.6150000000052,1.6989725242066707,target
TECHM-EQ,2025-12-13 11:30:00+05:30,2025-12-13 11:30:00+05:30,1639.9,1639.9,100,Double Bottom,-327.9799999999814,-0.19980019980018848,target
HEROMOTOCO-EQ,2025-12-13 11:30:00+05:30,2025-12-13 11:30:00+05:30,6150.0,6150.0,49,Falling Wedge,-602.6999999999534,-0.19980019980018437,target
ADANIENT-EQ,2025-12-13 11:30:00+05:30,2025-12-13 11:30:00+05:30,2508.0,2508.0,41,Symmetrical Triangle,-205.65599999998813,-0.19980019980018826,target
UPL-EQ,2025-12-13 11:30:00+05:30,2025-12-13 11:30:00+05:30,774.95,774.95,100,Falling Wedge,-154.9899999999907,-0.1998001998001878,target
BAJAJ-AUTO-EQ,2025-12-13 11:30:00+05:30,2025-12-13 11:30:00+05:30,8780.0,8780.0,43,Descending Triangle,-755.0799999999581,-0.19980019980018873,stop_loss
HDFCBANK-EQ,2025-12-13 11:45:00+05:30,2025-12-13 11:45:00+05:30,1110.0,1110.0,86,Symmetrical Triangle,-190.9200000000128,-0.1998001998002132,target
ASIANPAINT-EQ,2025-12-13 11:45:00+05:30,2025-12-13 11:45:00+05:30,2769.8,2769.8,100,Symmetrical Triangle,-553.9599999999627,-0.19980019980018635,target
TITAN-EQ,2025-12-13 11:45:00+05:30,2025-12-13 11:45:00+05:30,3880.0,3880.0,100,Rising Wedge,-776.0,-0.1998001998001998,stop_loss
NESTLEIND-EQ,2025-12-13 11:45:00+05:30,2025-12-13 11:45:00+05:30,1220.0,1220.0,100,Rising Wedge,-244.0,-0.1998001998001998,stop_loss
SUNPHARMA-EQ,2025-12-13 11:45:00+05:30,2025-12-13 11:45:00+05:30,1972.8,1972.8,43,Falling Wedge,-169.6608000000124,-0.19980019980021438,target
NTPC-EQ,2025-12-13 11:45:00+05:30,2025-12-13 11:45:00+05:30,330.05,330.05,100,Symmetrical Triangle,-66.00999999999476,-0.19980019980018396,target
HINDALCO-EQ,2025-12-13 11:45:00+05:30,2025-12-13 11:45:00+05:30,807.8,807.8,100,Rising Wedge,-161.55999999999767,-0.19980019980019695,stop_loss
INDUSINDBK-EQ,2025-12-13 11:45:00+05:30,2025-12-13 11:45:00+05:30,881.0,881.0,100,Symmetrical Triangle,-176.20000000001164,-0.199800199800213,target
CIPLA-EQ,2025-12-13 11:45:00+05:30,2025-12-13 11:45:00+05:30,1517.0,1517.0,100,Rising Wedge,-303.4000000000233,-0.1998001998002151,stop_loss
HEROMOTOCO-EQ,2025-12-13 11:45:00+05:30,2025-12-13 11:45:00+05:30,6150.0,6150.0,40,Falling Wedge,-492.0,-0.1998001998001998,target
UPL-EQ,2025-12-13 11:45:00+05:30,2025-12-13 11:45:00+05:30,774.95,774.95,100,Falling Wedge,-154.9899999999907,-0.1998001998001878,target
BRITANNIA-EQ,2025-12-13 11:45:00+05:30,2025-12-13 11:45:00+05:30,5916.0,5916.0,100,Rising Wedge,-1183.1999999999534,-0.19980019980019195,stop_loss
BAJAJ-AUTO-EQ,2025-12-13 11:45:00+05:30,2025-12-13 11:45:00+05:30,8780.0,8780.0,35,Descending Triangle,-614.5999999999767,-0.19980019980019226,stop_loss
HDFCBANK-EQ,2025-12-13 12:00:00+05:30,2025-12-13 12:00:00+05:30,1085.0,1085.0,92,Symmetrical Triangle,-199.64000000001397,-0.19980019980021377,target
TITAN-EQ,2025-12-13 12:00:00+05:30,2025-12-13 12:00:00+05:30,3880.0,3880.0,100,Rising Wedge,-776.0,-0.1998001998001998,stop_loss
NESTLEIND-EQ,2025-12-13 12:00:00+05:30,2025-12-13 12:00:00+05:30,1206.0,1206.0,100,Rising Wedge,-241.20000000001164,-0.19980019980020944,stop_loss
SUNPHARMA-EQ,2025-12-13 12:00:00+05:30,2025-12-13 12:00:00+05:30,1972.8,1972.8,42,Falling Wedge,-165.715200000006,-0.19980019980020705,target
M&M-EQ,2025-12-13 12:00:00+05:30,2025-12-13 12:00:00+05:30,3753.9,3753.9,97,Falling Wedge,-728.2565999999642,-0.19980019980019,target
INDUSINDBK-EQ,2025-12-13 12:00:00+05:30,2025-12-13 12:00:00+05:30,846.0,846.0,100,Symmetrical Triangle,-169.20000000001164,-0.19980019980021355,stop_loss
UPL-EQ,2025-12-13 12:00:00+05:30,2025-12-13 12:00:00+05:30,774.95,774.95,100,Falling Wedge,-154.9899999999907,-0.1998001998001878,target
BRITANNIA-EQ,2025-12-13 12:00:00+05:30,2025-12-13 12:00:00+05:30,5916.0,5916.0,100,Rising Wedge,-1183.1999999999534,-0.19980019980019195,stop_loss
HDFCLIFE-EQ,2025-12-13 11:00:00+05:30,2025-12-13 12:00:00+05:30,778.0,741.0,4,Symmetrical Triangle,-154.07600000000002,-4.946082195439523,stop_loss
HDFCBANK-EQ,2025-12-13 12:15:00+05:30,2025-12-13 12:15:00+05:30,951.5,951.5,100,Symmetrical Triangle,-190.29999999998836,-0.19980019980018757,stop_loss
HCLTECH-EQ,2025-12-13 11:45:00+05:30,2025-12-13 12:15:00+05:30,1673.0,1689.9,100,Symmetrical Triangle,1353.710000000021,0.8083428824612453,target
SUNPHARMA-EQ,2025-12-13 12:15:00+05:30,2025-12-13 12:15:00+05:30,1972.8,1972.8,52,Falling Wedge,-205.1712000000116,-0.19980019980021108,target
M&M-EQ,2025-12-13 12:15:00+05:30,2025-12-13 12:15:00+05:30,3773.0,3773.0,95,Symmetrical Triangle,-716.8699999999953,-0.1998001998001985,target
BRITANNIA-EQ,2025-12-13 12:15:00+05:30,2025-12-13 12:15:00+05:30,5850.5,5850.5,100,Rising Wedge,-1170.1000000000931,-0.19980019980021568,stop_loss
SUNPHARMA-EQ,2025-12-13 12:30:00+05:30,2025-12-13 12:30:00+05:30,1972.8,1972.8,52,Falling Wedge,-205.1712000000116,-0.19980019980021108,target
BRITANNIA-EQ,2025-12-13 12:30:00+05:30,2025-12-13 12:30:00+05:30,5850.5,5850.5,100,Rising Wedge,-1170.1000000000931,-0.19980019980021568,stop_loss
SUNPHARMA-EQ,2025-12-13 12:45:00+05:30,2025-12-13 12:45:00+05:30,1972.8,1972.8,52,Falling Wedge,-205.1712000000116,-0.19980019980021108,target
HEROMOTOCO-EQ,2025-12-13 12:45:00+05:30,2025-12-13 12:45:00+05:30,5970.5,5970.5,71,Rising Wedge,-847.810999999987,-0.19980019980019673,stop_loss
BRITANNIA-EQ,2025-12-13 12:45:00+05:30,2025-12-13 12:45:00+05:30,5850.5,5850.5,100,Rising Wedge,-1170.1000000000931,-0.19980019980021568,stop_loss
SUNPHARMA-EQ,2025-12-13 13:00:00+05:30,2025-12-13 13:00:00+05:30,1972.8,1972.8,52,Falling Wedge,-205.1712000000116,-0.19980019980021108,target
BRITANNIA-EQ,2025-12-13 13:00:00+05:30,2025-12-13 13:00:00+05:30,5850.5,5850.5,100,Rising Wedge,-1170.1000000000931,-0.19980019980021568,stop_loss
BRITANNIA-EQ,2025-12-13 13:15:00+05:30,2025-12-13 13:15:00+05:30,5850.5,5850.5,100,Rising Wedge,-1170.1000000000931,-0.19980019980021568,stop_loss
BRITANNIA-EQ,2025-12-13 13:30:00+05:30,2025-12-13 13:30:00+05:30,5850.5,5850.5,100,Rising Wedge,-1170.1000000000931,-0.19980019980021568,stop_loss
BRITANNIA-EQ,2025-12-13 14:15:00+05:30,2025-12-13 14:15:00+05:30,5916.0,5916.0,100,Rising Wedge,-1183.1999999999534,-0.19980019980019195,stop_loss
BRITANNIA-EQ,2025-12-13 14:30:00+05:30,2025-12-13 14:30:00+05:30,5920.5,5920.5,100,Rising Wedge,-1184.1000000000931,-0.1998001998002155,stop_loss
BRITANNIA-EQ,2025-12-13 14:45:00+05:30,2025-12-13 14:45:00+05:30,5920.5,5920.5,100,Rising Wedge,-1184.1000000000931,-0.1998001998002155,stop_loss
BRITANNIA-EQ,2025-12-13 15:00:00+05:30,2025-12-13 15:00:00+05:30,5920.5,5920.5,100,Rising Wedge,-1184.1000000000931,-0.1998001998002155,stop_loss
BRITANNIA-EQ,2025-12-13 15:15:00+05:30,2025-12-13 15:15:00+05:30,5920.5,5920.5,100,Rising Wedge,-1184.1000000000931,-0.1998001998002155,stop_loss
