symbol,entry_time,exit_time,entry_price,exit_price,quantity,pattern,pnl,pnl_pct,exit_reason
WIPRO-EQ,2025-12-08 12:30:00+05:30,2025-12-08 12:30:00+05:30,260.64,260.64,100,Double Top,-52.12799999999697,-0.19980019980018823,stop_loss
TATAMOTORS-EQ,2025-12-08 12:30:00+05:30,2025-12-08 12:30:00+05:30,350.5,350.5,100,Double Top,-70.10000000000582,-0.19980019980021638,stop_loss
TATASTEEL-EQ,2025-12-08 12:30:00+05:30,2025-12-08 12:30:00+05:30,165.35,165.35,100,Double Top,-33.06999999999971,-0.19980019980019803,stop_loss
ITC-EQ,2025-12-08 12:31:00+05:30,2025-12-08 12:31:00+05:30,403.95,403.95,100,Double Top,-80.7899999999936,-0.19980019980018396,stop_loss
TATAMOTORS-EQ,2025-12-08 12:31:00+05:30,2025-12-08 12:31:00+05:30,350.45,350.45,100,Double Top,-70.08999999999651,-0.19980019980018987,stop_loss
TATASTEEL-EQ,2025-12-08 12:31:00+05:30,2025-12-08 12:31:00+05:30,165.28,165.28,100,Double Top,-33.05599999999686,-0.1998001998001808,stop_loss
ITC-EQ,2025-12-08 12:32:00+05:30,2025-12-08 12:32:00+05:30,403.9,403.9,100,Double Top,-80.77999999999884,-0.19980019980019695,stop_loss
TATAMOTORS-EQ,2025-12-08 12:32:00+05:30,2025-12-08 12:32:00+05:30,350.65,350.65,100,Double Top,-70.13000000000466,-0.19980019980021307,stop_loss
TATASTEEL-EQ,2025-12-08 12:32:00+05:30,2025-12-08 12:32:00+05:30,165.37,165.37,100,Double Top,-33.074000000000524,-0.19980019980020297,stop_loss
ITC-EQ,2025-12-08 12:33:00+05:30,2025-12-08 12:33:00+05:30,403.85,403.85,100,Double Top,-80.77000000000407,-0.19980019980020985,stop_loss
POWERGRID-EQ,2025-12-08 12:33:00+05:30,2025-12-08 12:33:00+05:30,265.45,265.45,100,Double Top,-53.08999999999651,-0.19980019980018665,stop_loss
ITC-EQ,2025-12-08 12:34:00+05:30,2025-12-08 12:34:00+05:30,403.6,403.6,100,Double Top,-80.72000000000116,-0.19980019980020267,stop_loss
POWERGRID-EQ,2025-12-08 12:34:00+05:30,2025-12-08 12:34:00+05:30,265.45,265.45,100,Double Top,-53.08999999999651,-0.19980019980018665,stop_loss
TATAMOTORS-EQ,2025-12-08 12:34:00+05:30,2025-12-08 12:34:00+05:30,350.35,350.35,100,Double Top,-70.07000000000698,-0.1998001998002197,stop_loss
TATASTEEL-EQ,2025-12-08 12:34:00+05:30,2025-12-08 12:34:00+05:30,165.24,165.24,100,Double Top,-33.0480000000025,-0.19980019980021493,stop_loss
ITC-EQ,2025-12-08 12:35:00+05:30,2025-12-08 12:35:00+05:30,403.4,403.4,100,Double Top,-80.67999999999302,-0.19980019980018254,stop_loss
POWERGRID-EQ,2025-12-08 12:35:00+05:30,2025-12-08 12:35:00+05:30,265.45,265.45,100,Double Top,-53.08999999999651,-0.19980019980018665,stop_loss
TATAMOTORS-EQ,2025-12-08 12:35:00+05:30,2025-12-08 12:35:00+05:30,350.25,350.25,100,Double Top,-70.05000000000291,-0.19980019980020808,stop_loss
ITC-EQ,2025-12-08 12:36:00+05:30,2025-12-08 12:36:00+05:30,403.6,403.6,100,Double Top,-80.72000000000116,-0.19980019980020267,stop_loss
POWERGRID-EQ,2025-12-08 12:36:00+05:30,2025-12-08 12:36:00+05:30,265.4,265.4,100,Double Top,-53.080000000001746,-0.19980019980020639,stop_loss
ITC-EQ,2025-12-08 12:37:00+05:30,2025-12-08 12:37:00+05:30,403.45,403.45,100,Double Top,-80.69000000000233,-0.19980019980020558,stop_loss
POWERGRID-EQ,2025-12-08 12:37:00+05:30,2025-12-08 12:37:00+05:30,265.3,265.3,100,Double Top,-53.05999999999767,-0.19980019980019104,stop_loss
TATAMOTORS-EQ,2025-12-08 12:37:00+05:30,2025-12-08 12:37:00+05:30,350.1,350.1,100,Double Top,-70.02000000000407,-0.1998001998002114,stop_loss
TATASTEEL-EQ,2025-12-08 12:37:00+05:30,2025-12-08 12:37:00+05:30,165.25,165.25,100,Double Top,-33.05000000000291,-0.19980019980021738,stop_loss
POWERGRID-EQ,2025-12-08 12:38:00+05:30,2025-12-08 12:38:00+05:30,265.45,265.45,100,Double Top,-53.08999999999651,-0.19980019980018665,stop_loss
TATAMOTORS-EQ,2025-12-08 12:38:00+05:30,2025-12-08 12:38:00+05:30,350.2,350.2,100,Double Top,-70.0399999999936,-0.19980019980018154,stop_loss
TATASTEEL-EQ,2025-12-08 12:38:00+05:30,2025-12-08 12:38:00+05:30,165.25,165.25,100,Double Top,-33.05000000000291,-0.19980019980021738,stop_loss
POWERGRID-EQ,2025-12-08 12:39:00+05:30,2025-12-08 12:39:00+05:30,265.3,265.3,100,Double Top,-53.05999999999767,-0.19980019980019104,stop_loss
TATAMOTORS-EQ,2025-12-08 12:39:00+05:30,2025-12-08 12:39:00+05:30,350.1,350.1,100,Double Top,-70.02000000000407,-0.1998001998002114,stop_loss
TATASTEEL-EQ,2025-12-08 12:39:00+05:30,2025-12-08 12:39:00+05:30,165.2,165.2,100,Double Top,-33.04000000000087,-0.19980019980020508,stop_loss
BPCL-EQ,2025-12-08 12:39:00+05:30,2025-12-08 12:39:00+05:30,358.35,358.35,100,Double Top,-71.66999999999825,-0.19980019980019495,stop_loss
POWERGRID-EQ,2025-12-08 12:40:00+05:30,2025-12-08 12:40:00+05:30,265.4,265.4,100,Double Top,-53.080000000001746,-0.19980019980020639,stop_loss
TATAMOTORS-EQ,2025-12-08 12:40:00+05:30,2025-12-08 12:40:00+05:30,350.2,350.2,100,Double Top,-70.0399999999936,-0.19980019980018154,stop_loss
TATASTEEL-EQ,2025-12-08 12:40:00+05:30,2025-12-08 12:40:00+05:30,165.2,165.2,100,Double Top,-33.04000000000087,-0.19980019980020508,stop_loss
BPCL-EQ,2025-12-08 12:40:00+05:30,2025-12-08 12:40:00+05:30,358.5,358.5,100,Double Top,-71.69999999999709,-0.1998001998001917,stop_loss
ITC-EQ,2025-12-08 12:41:00+05:30,2025-12-08 12:41:00+05:30,403.2,403.2,100,Double Top,-80.63999999999942,-0.19980019980019836,stop_loss
BPCL-EQ,2025-12-08 12:41:00+05:30,2025-12-08 12:41:00+05:30,358.65,358.65,100,Double Top,-71.72999999999593,-0.19980019980018848,stop_loss
ITC-EQ,2025-12-08 12:42:00+05:30,2025-12-08 12:42:00+05:30,403.0,403.0,100,Double Top,-80.60000000000582,-0.19980019980021418,stop_loss
TATAMOTORS-EQ,2025-12-08 12:42:00+05:30,2025-12-08 12:42:00+05:30,350.35,350.35,100,Double Top,-70.07000000000698,-0.1998001998002197,stop_loss
TATASTEEL-EQ,2025-12-08 12:42:00+05:30,2025-12-08 12:42:00+05:30,165.24,165.24,100,Double Top,-33.0480000000025,-0.19980019980021493,stop_loss
BPCL-EQ,2025-12-08 12:42:00+05:30,2025-12-08 12:42:00+05:30,358.55,358.55,100,Double Top,-71.7100000000064,-0.19980019980021763,stop_loss
ITC-EQ,2025-12-08 12:43:00+05:30,2025-12-08 12:43:00+05:30,403.05,403.05,100,Double Top,-80.61000000000058,-0.19980019980020122,stop_loss
TATASTEEL-EQ,2025-12-08 12:43:00+05:30,2025-12-08 12:43:00+05:30,165.26,165.26,100,Double Top,-33.05200000000332,-0.19980019980021985,stop_loss
BPCL-EQ,2025-12-08 12:43:00+05:30,2025-12-08 12:43:00+05:30,358.6,358.6,100,Double Top,-71.72000000000116,-0.19980019980020305,stop_loss
TATASTEEL-EQ,2025-12-08 12:44:00+05:30,2025-12-08 12:44:00+05:30,165.23,165.23,100,Double Top,-33.046000000002095,-0.19980019980021246,stop_loss
BPCL-EQ,2025-12-08 12:44:00+05:30,2025-12-08 12:44:00+05:30,358.65,358.65,100,Double Top,-71.72999999999593,-0.19980019980018848,stop_loss
ONGC-EQ,2025-12-08 12:45:00+05:30,2025-12-08 12:45:00+05:30,240.7,240.7,100,Double Top,-48.13999999999942,-0.19980019980019736,stop_loss
TATAMOTORS-EQ,2025-12-08 12:45:00+05:30,2025-12-08 12:45:00+05:30,350.0,350.0,100,Double Top,-70.0,-0.1998001998001998,stop_loss
BPCL-EQ,2025-12-08 12:45:00+05:30,2025-12-08 12:45:00+05:30,358.5,358.5,100,Double Top,-71.69999999999709,-0.1998001998001917,stop_loss
ONGC-EQ,2025-12-08 12:46:00+05:30,2025-12-08 12:46:00+05:30,240.64,240.64,100,Double Top,-48.12799999999697,-0.19980019980018726,stop_loss
ONGC-EQ,2025-12-08 12:47:00+05:30,2025-12-08 12:47:00+05:30,240.64,240.64,100,Double Top,-48.12799999999697,-0.19980019980018726,stop_loss
TATAMOTORS-EQ,2025-12-08 12:47:00+05:30,2025-12-08 12:47:00+05:30,350.0,350.0,100,Double Top,-70.0,-0.1998001998001998,stop_loss
TATAMOTORS-EQ,2025-12-08 12:48:00+05:30,2025-12-08 12:48:00+05:30,350.0,350.0,100,Double Top,-70.0,-0.1998001998001998,stop_loss
TATAMOTORS-EQ,2025-12-08 12:49:00+05:30,2025-12-08 12:49:00+05:30,349.95,349.95,100,Double Top,-69.99000000000524,-0.1998001998002147,stop_loss
WIPRO-EQ,2025-12-08 12:50:00+05:30,2025-12-08 12:50:00+05:30,260.78,260.78,100,Double Top,-52.15600000000268,-0.19980019980021008,stop_loss
TATAMOTORS-EQ,2025-12-08 12:50:00+05:30,2025-12-08 12:50:00+05:30,349.9,349.9,100,Double Top,-69.97999999999593,-0.19980019980018818,stop_loss
WIPRO-EQ,2025-12-08 12:51:00+05:30,2025-12-08 12:51:00+05:30,260.76,260.76,100,Double Top,-52.15200000000186,-0.1998001998002069,stop_loss
POWERGRID-EQ,2025-12-08 12:51:00+05:30,2025-12-08 12:51:00+05:30,265.15,265.15,100,Double Top,-53.029999999998836,-0.19980019980019548,stop_loss
WIPRO-EQ,2025-12-08 12:52:00+05:30,2025-12-08 12:52:00+05:30,260.65,260.65,100,Double Top,-52.12999999999738,-0.1998001998001898,stop_loss
WIPRO-EQ,2025-12-08 12:53:00+05:30,2025-12-08 12:53:00+05:30,260.7,260.7,100,Double Top,-52.13999999999942,-0.1998001998001976,stop_loss
WIPRO-EQ,2025-12-08 12:54:00+05:30,2025-12-08 12:54:00+05:30,260.63,260.63,100,Double Top,-52.125999999996566,-0.19980019980018665,stop_loss
ONGC-EQ,2025-12-08 12:54:00+05:30,2025-12-08 12:54:00+05:30,240.45,240.45,100,Double Top,-48.08999999999651,-0.19980019980018532,stop_loss
WIPRO-EQ,2025-12-08 12:55:00+05:30,2025-12-08 12:55:00+05:30,260.53,260.53,100,Double Top,-52.10599999999977,-0.19980019980019892,stop_loss
ONGC-EQ,2025-12-08 12:55:00+05:30,2025-12-08 12:55:00+05:30,240.05,240.05,100,Double Top,-48.01000000000204,-0.19980019980020824,stop_loss
COALINDIA-EQ,2025-12-08 12:55:00+05:30,2025-12-08 12:55:00+05:30,377.6,377.6,100,Double Top,-75.52000000000407,-0.19980019980021055,stop_loss
ITC-EQ,2025-12-08 12:56:00+05:30,2025-12-08 12:56:00+05:30,402.75,402.75,100,Double Top,-80.55000000000291,-0.199800199800207,stop_loss
WIPRO-EQ,2025-12-08 12:56:00+05:30,2025-12-08 12:56:00+05:30,260.54,260.54,100,Double Top,-52.108000000000175,-0.19980019980020045,stop_loss
ONGC-EQ,2025-12-08 12:56:00+05:30,2025-12-08 12:56:00+05:30,239.99,239.99,100,Double Top,-47.99799999999959,-0.1998001998001981,stop_loss
COALINDIA-EQ,2025-12-08 12:56:00+05:30,2025-12-08 12:56:00+05:30,377.5,377.5,100,Double Top,-75.5,-0.1998001998001998,stop_loss
ITC-EQ,2025-12-08 12:57:00+05:30,2025-12-08 12:57:00+05:30,402.8,402.8,100,Double Top,-80.55999999999767,-0.19980019980019403,stop_loss
WIPRO-EQ,2025-12-08 12:57:00+05:30,2025-12-08 12:57:00+05:30,260.55,260.55,100,Double Top,-52.11000000000058,-0.199800199800202,stop_loss
ONGC-EQ,2025-12-08 12:57:00+05:30,2025-12-08 12:57:00+05:30,239.85,239.85,100,Double Top,-47.970000000001164,-0.19980019980020466,stop_loss
COALINDIA-EQ,2025-12-08 12:57:00+05:30,2025-12-08 12:57:00+05:30,377.35,377.35,100,Double Top,-75.47000000000116,-0.1998001998002029,stop_loss
ITC-EQ,2025-12-08 12:58:00+05:30,2025-12-08 12:58:00+05:30,402.75,402.75,100,Double Top,-80.55000000000291,-0.199800199800207,stop_loss
WIPRO-EQ,2025-12-08 12:58:00+05:30,2025-12-08 12:58:00+05:30,260.51,260.51,100,Double Top,-52.10199999999895,-0.19980019980019575,stop_loss
ONGC-EQ,2025-12-08 12:58:00+05:30,2025-12-08 12:58:00+05:30,239.97,239.97,100,Double Top,-47.99399999999878,-0.19980019980019473,stop_loss
TATAMOTORS-EQ,2025-12-08 12:58:00+05:30,2025-12-08 12:58:00+05:30,349.35,349.35,100,Double Top,-69.86999999999534,-0.19980019980018648,stop_loss
COALINDIA-EQ,2025-12-08 12:58:00+05:30,2025-12-08 12:58:00+05:30,377.2,377.2,100,Double Top,-75.44000000000233,-0.19980019980020597,stop_loss
BPCL-EQ,2025-12-08 12:58:00+05:30,2025-12-08 12:58:00+05:30,358.05,358.05,100,Double Top,-71.61000000000058,-0.19980019980020142,stop_loss
ITC-EQ,2025-12-08 12:59:00+05:30,2025-12-08 12:59:00+05:30,402.85,402.85,100,Double Top,-80.57000000000698,-0.1998001998002171,stop_loss
WIPRO-EQ,2025-12-08 12:59:00+05:30,2025-12-08 12:59:00+05:30,260.6,260.6,100,Double Top,-52.12000000000262,-0.19980019980020983,stop_loss
ONGC-EQ,2025-12-08 12:59:00+05:30,2025-12-08 12:59:00+05:30,239.97,239.97,100,Double Top,-47.99399999999878,-0.19980019980019473,stop_loss
TATAMOTORS-EQ,2025-12-08 12:59:00+05:30,2025-12-08 12:59:00+05:30,349.05,349.05,100,Double Top,-69.80999999999767,-0.19980019980019317,stop_loss
COALINDIA-EQ,2025-12-08 12:59:00+05:30,2025-12-08 12:59:00+05:30,377.45,377.45,100,Double Top,-75.49000000000524,-0.19980019980021363,stop_loss
ITC-EQ,2025-12-08 13:00:00+05:30,2025-12-08 13:00:00+05:30,402.85,402.85,100,Double Top,-80.57000000000698,-0.1998001998002171,stop_loss
TATAMOTORS-EQ,2025-12-08 13:00:00+05:30,2025-12-08 13:00:00+05:30,348.85,348.85,100,Double Top,-69.77000000000407,-0.19980019980021146,stop_loss
BPCL-EQ,2025-12-08 13:00:00+05:30,2025-12-08 13:00:00+05:30,358.0,358.0,100,Double Top,-71.60000000000582,-0.19980019980021602,stop_loss
NTPC-EQ,2025-12-08 13:01:00+05:30,2025-12-08 13:01:00+05:30,320.95,320.95,100,Double Top,-64.19000000000233,-0.19980019980020705,stop_loss
TATAMOTORS-EQ,2025-12-08 13:01:00+05:30,2025-12-08 13:01:00+05:30,348.85,348.85,100,Double Top,-69.77000000000407,-0.19980019980021146,stop_loss
BPCL-EQ,2025-12-08 13:01:00+05:30,2025-12-08 13:01:00+05:30,357.9,357.9,100,Double Top,-71.58000000000175,-0.19980019980020466,stop_loss
NTPC-EQ,2025-12-08 13:02:00+05:30,2025-12-08 13:02:00+05:30,320.95,320.95,100,Double Top,-64.19000000000233,-0.19980019980020705,stop_loss
TATAMOTORS-EQ,2025-12-08 13:02:00+05:30,2025-12-08 13:02:00+05:30,349.3,349.3,100,Double Top,-69.86000000000058,-0.19980019980020144,stop_loss
BPCL-EQ,2025-12-08 13:02:00+05:30,2025-12-08 13:02:00+05:30,357.95,357.95,100,Double Top,-71.58999999999651,-0.19980019980019004,stop_loss
TATAMOTORS-EQ,2025-12-08 13:03:00+05:30,2025-12-08 13:03:00+05:30,349.45,349.45,100,Double Top,-69.88999999999942,-0.19980019980019814,stop_loss
TATAMOTORS-EQ,2025-12-08 13:04:00+05:30,2025-12-08 13:04:00+05:30,349.4,349.4,100,Double Top,-69.88000000000466,-0.1998001998002131,stop_loss
TATAMOTORS-EQ,2025-12-08 13:05:00+05:30,2025-12-08 13:05:00+05:30,349.55,349.55,100,Double Top,-69.91000000000349,-0.19980019980020977,stop_loss
BPCL-EQ,2025-12-08 13:05:00+05:30,2025-12-08 13:05:00+05:30,358.0,358.0,100,Double Top,-71.60000000000582,-0.19980019980021602,stop_loss
BPCL-EQ,2025-12-08 13:06:00+05:30,2025-12-08 13:06:00+05:30,357.95,357.95,100,Double Top,-71.58999999999651,-0.19980019980019004,stop_loss
BPCL-EQ,2025-12-08 13:07:00+05:30,2025-12-08 13:07:00+05:30,357.95,357.95,100,Double Top,-71.58999999999651,-0.19980019980019004,stop_loss
ONGC-EQ,2025-12-08 13:08:00+05:30,2025-12-08 13:08:00+05:30,239.85,239.85,100,Double Top,-47.970000000001164,-0.19980019980020466,stop_loss
TATAMOTORS-EQ,2025-12-08 13:08:00+05:30,2025-12-08 13:08:00+05:30,349.4,349.4,100,Double Top,-69.88000000000466,-0.1998001998002131,stop_loss
BPCL-EQ,2025-12-08 13:08:00+05:30,2025-12-08 13:08:00+05:30,357.9,357.9,100,Double Top,-71.58000000000175,-0.19980019980020466,stop_loss
BPCL-EQ,2025-12-08 13:09:00+05:30,2025-12-08 13:09:00+05:30,358.0,358.0,100,Double Top,-71.60000000000582,-0.19980019980021602,stop_loss
COALINDIA-EQ,2025-12-08 13:15:00+05:30,2025-12-08 13:15:00+05:30,377.5,377.5,100,Double Top,-75.5,-0.1998001998001998,stop_loss
ONGC-EQ,2025-12-08 13:16:00+05:30,2025-12-08 13:16:00+05:30,239.74,239.74,100,Double Top,-47.94799999999668,-0.199800199800186,stop_loss
COALINDIA-EQ,2025-12-08 13:16:00+05:30,2025-12-08 13:16:00+05:30,377.55,377.55,100,Double Top,-75.50999999999476,-0.19980019980018596,stop_loss
TATASTEEL-EQ,2025-12-08 13:17:00+05:30,2025-12-08 13:17:00+05:30,165.27,165.27,100,Double Top,-33.05399999999645,-0.19980019980017838,stop_loss
COALINDIA-EQ,2025-12-08 13:17:00+05:30,2025-12-08 13:17:00+05:30,377.75,377.75,100,Double Top,-75.55000000000291,-0.19980019980020747,stop_loss
TATASTEEL-EQ,2025-12-08 13:18:00+05:30,2025-12-08 13:18:00+05:30,165.28,165.28,100,Double Top,-33.05599999999686,-0.1998001998001808,stop_loss
COALINDIA-EQ,2025-12-08 13:18:00+05:30,2025-12-08 13:18:00+05:30,377.7,377.7,100,Double Top,-75.5399999999936,-0.19980019980018288,stop_loss
TATASTEEL-EQ,2025-12-08 13:19:00+05:30,2025-12-08 13:19:00+05:30,165.16,165.16,100,Double Top,-33.03199999999924,-0.19980019980019526,stop_loss
TATAMOTORS-EQ,2025-12-08 13:20:00+05:30,2025-12-08 13:20:00+05:30,348.85,348.85,100,Double Top,-69.77000000000407,-0.19980019980021146,stop_loss
TATASTEEL-EQ,2025-12-08 13:20:00+05:30,2025-12-08 13:20:00+05:30,164.95,164.95,100,Double Top,-32.98999999999796,-0.19980019980018748,stop_loss
COALINDIA-EQ,2025-12-08 13:20:00+05:30,2025-12-08 13:20:00+05:30,376.8,376.8,100,Double Top,-75.36000000000058,-0.19980019980020136,stop_loss
BPCL-EQ,2025-12-08 13:20:00+05:30,2025-12-08 13:20:00+05:30,357.45,357.45,100,Double Top,-71.49000000000524,-0.1998001998002144,stop_loss
ITC-EQ,2025-12-08 13:21:00+05:30,2025-12-08 13:21:00+05:30,401.75,401.75,100,Double Top,-80.35000000000582,-0.19980019980021424,stop_loss
WIPRO-EQ,2025-12-08 13:21:00+05:30,2025-12-08 13:21:00+05:30,260.5,260.5,100,Double Top,-52.099999999998545,-0.1998001998001942,stop_loss
ONGC-EQ,2025-12-08 13:21:00+05:30,2025-12-08 13:21:00+05:30,239.66,239.66,100,Double Top,-47.9320000000007,-0.1998001998002027,stop_loss
TATAMOTORS-EQ,2025-12-08 13:21:00+05:30,2025-12-08 13:21:00+05:30,348.7,348.7,100,Double Top,-69.74000000000524,-0.1998001998002148,stop_loss
TATASTEEL-EQ,2025-12-08 13:21:00+05:30,2025-12-08 13:21:00+05:30,164.88,164.88,100,Double Top,-32.97600000000239,-0.19980019980021424,stop_loss
COALINDIA-EQ,2025-12-08 13:21:00+05:30,2025-12-08 13:21:00+05:30,376.65,376.65,100,Double Top,-75.33000000000175,-0.19980019980020444,stop_loss
BPCL-EQ,2025-12-08 13:21:00+05:30,2025-12-08 13:21:00+05:30,357.35,357.35,100,Double Top,-71.47000000000116,-0.19980019980020305,stop_loss
ITC-EQ,2025-12-08 13:22:00+05:30,2025-12-08 13:22:00+05:30,401.8,401.8,100,Double Top,-80.36000000000058,-0.19980019980020122,stop_loss
ONGC-EQ,2025-12-08 13:22:00+05:30,2025-12-08 13:22:00+05:30,239.63,239.63,100,Double Top,-47.925999999999476,-0.19980019980019764,stop_loss
NTPC-EQ,2025-12-08 13:22:00+05:30,2025-12-08 13:22:00+05:30,320.75,320.75,100,Double Top,-64.15000000000146,-0.1998001998002043,stop_loss
TATAMOTORS-EQ,2025-12-08 13:22:00+05:30,2025-12-08 13:22:00+05:30,348.5,348.5,100,Double Top,-69.69999999999709,-0.19980019980019148,stop_loss
TATASTEEL-EQ,2025-12-08 13:22:00+05:30,2025-12-08 13:22:00+05:30,164.73,164.73,100,Double Top,-32.94600000000355,-0.19980019980022132,stop_loss
COALINDIA-EQ,2025-12-08 13:22:00+05:30,2025-12-08 13:22:00+05:30,376.5,376.5,100,Double Top,-75.30000000000291,-0.19980019980020752,stop_loss
BPCL-EQ,2025-12-08 13:22:00+05:30,2025-12-08 13:22:00+05:30,357.45,357.45,100,Double Top,-71.49000000000524,-0.1998001998002144,stop_loss
ITC-EQ,2025-12-08 13:23:00+05:30,2025-12-08 13:23:00+05:30,401.8,401.8,100,Double Top,-80.36000000000058,-0.19980019980020122,stop_loss
ONGC-EQ,2025-12-08 13:23:00+05:30,2025-12-08 13:23:00+05:30,239.69,239.69,100,Double Top,-47.93800000000192,-0.19980019980020777,stop_loss
TATAMOTORS-EQ,2025-12-08 13:23:00+05:30,2025-12-08 13:23:00+05:30,348.3,348.3,100,Double Top,-69.66000000000349,-0.19980019980020983,stop_loss
TATASTEEL-EQ,2025-12-08 13:23:00+05:30,2025-12-08 13:23:00+05:30,164.79,164.79,100,Double Top,-32.95799999999872,-0.19980019980019204,stop_loss
COALINDIA-EQ,2025-12-08 13:23:00+05:30,2025-12-08 13:23:00+05:30,376.5,376.5,100,Double Top,-75.30000000000291,-0.19980019980020752,stop_loss
BPCL-EQ,2025-12-08 13:23:00+05:30,2025-12-08 13:23:00+05:30,357.45,357.45,100,Double Top,-71.49000000000524,-0.1998001998002144,stop_loss
NTPC-EQ,2025-12-08 13:24:00+05:30,2025-12-08 13:24:00+05:30,320.75,320.75,100,Double Top,-64.15000000000146,-0.1998001998002043,stop_loss
TATAMOTORS-EQ,2025-12-08 13:24:00+05:30,2025-12-08 13:24:00+05:30,348.25,348.25,100,Double Top,-69.64999999999418,-0.1998001998001831,stop_loss
TATASTEEL-EQ,2025-12-08 13:24:00+05:30,2025-12-08 13:24:00+05:30,164.78,164.78,100,Double Top,-32.95599999999831,-0.19980019980018957,stop_loss
COALINDIA-EQ,2025-12-08 13:24:00+05:30,2025-12-08 13:24:00+05:30,376.3,376.3,100,Double Top,-75.25999999999476,-0.19980019980018593,stop_loss
NTPC-EQ,2025-12-08 13:25:00+05:30,2025-12-08 13:25:00+05:30,320.8,320.8,100,Double Top,-64.16000000000349,-0.1998001998002107,stop_loss
TATAMOTORS-EQ,2025-12-08 13:25:00+05:30,2025-12-08 13:25:00+05:30,348.35,348.35,100,Double Top,-69.66999999999825,-0.1998001998001948,stop_loss
TATASTEEL-EQ,2025-12-08 13:25:00+05:30,2025-12-08 13:25:00+05:30,164.75,164.75,100,Double Top,-32.94999999999709,-0.19980019980018215,stop_loss
COALINDIA-EQ,2025-12-08 13:25:00+05:30,2025-12-08 13:25:00+05:30,376.25,376.25,100,Double Top,-75.25,-0.1998001998001998,stop_loss
TATAMOTORS-EQ,2025-12-08 13:26:00+05:30,2025-12-08 13:26:00+05:30,348.3,348.3,100,Double Top,-69.66000000000349,-0.19980019980020983,stop_loss
TATASTEEL-EQ,2025-12-08 13:26:00+05:30,2025-12-08 13:26:00+05:30,164.85,164.85,100,Double Top,-32.970000000001164,-0.19980019980020686,stop_loss
COALINDIA-EQ,2025-12-08 13:26:00+05:30,2025-12-08 13:26:00+05:30,376.2,376.2,100,Double Top,-75.24000000000524,-0.19980019980021368,stop_loss
ITC-EQ,2025-12-08 13:27:00+05:30,2025-12-08 13:27:00+05:30,402.0,402.0,100,Double Top,-80.39999999999418,-0.19980019980018535,stop_loss
WIPRO-EQ,2025-12-08 13:27:00+05:30,2025-12-08 13:27:00+05:30,260.43,260.43,100,Double Top,-52.08600000000297,-0.19980019980021116,stop_loss
NTPC-EQ,2025-12-08 13:27:00+05:30,2025-12-08 13:27:00+05:30,320.85,320.85,100,Double Top,-64.16999999999825,-0.19980019980019434,stop_loss
TATAMOTORS-EQ,2025-12-08 13:27:00+05:30,2025-12-08 13:27:00+05:30,348.0,348.0,100,Double Top,-69.60000000000582,-0.1998001998002165,stop_loss
TATASTEEL-EQ,2025-12-08 13:27:00+05:30,2025-12-08 13:27:00+05:30,164.8,164.8,100,Double Top,-32.95999999999913,-0.1998001998001945,stop_loss
COALINDIA-EQ,2025-12-08 13:27:00+05:30,2025-12-08 13:27:00+05:30,376.25,376.25,100,Double Top,-75.25,-0.1998001998001998,stop_loss
WIPRO-EQ,2025-12-08 13:28:00+05:30,2025-12-08 13:28:00+05:30,260.44,260.44,100,Double Top,-52.088000000003376,-0.1998001998002127,stop_loss
ONGC-EQ,2025-12-08 13:28:00+05:30,2025-12-08 13:28:00+05:30,239.41,239.41,100,Double Top,-47.88199999999779,-0.19980019980019056,stop_loss
COALINDIA-EQ,2025-12-08 13:28:00+05:30,2025-12-08 13:28:00+05:30,376.3,376.3,100,Double Top,-75.25999999999476,-0.19980019980018593,stop_loss
WIPRO-EQ,2025-12-08 13:29:00+05:30,2025-12-08 13:29:00+05:30,260.35,260.35,100,Double Top,-52.06999999999971,-0.19980019980019867,stop_loss
ONGC-EQ,2025-12-08 13:29:00+05:30,2025-12-08 13:29:00+05:30,239.43,239.43,100,Double Top,-47.8859999999986,-0.19980019980019398,stop_loss
COALINDIA-EQ,2025-12-08 13:29:00+05:30,2025-12-08 13:29:00+05:30,376.3,376.3,100,Double Top,-75.25999999999476,-0.19980019980018593,stop_loss
WIPRO-EQ,2025-12-08 13:30:00+05:30,2025-12-08 13:30:00+05:30,260.35,260.35,100,Double Top,-52.06999999999971,-0.19980019980019867,stop_loss
ONGC-EQ,2025-12-08 13:30:00+05:30,2025-12-08 13:30:00+05:30,239.41,239.41,100,Double Top,-47.88199999999779,-0.19980019980019056,stop_loss
TATAMOTORS-EQ,2025-12-08 13:30:00+05:30,2025-12-08 13:30:00+05:30,348.0,348.0,100,Double Top,-69.60000000000582,-0.1998001998002165,stop_loss
COALINDIA-EQ,2025-12-08 13:30:00+05:30,2025-12-08 13:30:00+05:30,376.3,376.3,100,Double Top,-75.25999999999476,-0.19980019980018593,stop_loss
WIPRO-EQ,2025-12-08 13:31:00+05:30,2025-12-08 13:31:00+05:30,260.13,260.13,100,Double Top,-52.02599999999802,-0.1998001998001922,stop_loss
ONGC-EQ,2025-12-08 13:31:00+05:30,2025-12-08 13:31:00+05:30,239.29,239.29,100,Double Top,-47.858000000000175,-0.19980019980020053,stop_loss
NTPC-EQ,2025-12-08 13:31:00+05:30,2025-12-08 13:31:00+05:30,320.4,320.4,100,Double Top,-64.08000000000175,-0.19980019980020527,stop_loss
